Unit ID,Unit Visit Gkey,Complex Id,Facility Id,Yard Id,Category Id,Equipment Class,Container Length,Equipment type,Freight Kind,Destination,Unit Weight in kg,Verified Gross Mass (Kg),Reefer,OOG Unit,Hazardous Flag,Hazard UN Numbers,IMDG Code,Stow Code 1,Stow Code 2,Stow Code 3,Port of Discharge,Actual Inbound Carrier visit ID,Inbound Service,Actual Outbound Carrier visit ID,Outbound Service,Arrival Mode,Current Position,Visit State,Transit State,Time Out,Time In,Move Complete Time,Ctr From Position,Ctr To Position
GCXU6003951,3066194,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,13334.235553,13796.32205,No,No,No,,,,,,SGSIN,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C35662C1,IN_YARD,S40_YARD,05/25/2026 15:34,05/25/2026 12:24,05/25/2026 12:24,V-HLC180048-437295,Y-PEB-C35662C1
GCXU6003040,3067324,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,12252.900627,,No,No,No,,,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-183444,3DEPARTED,S70_DEPARTED,05/25/2026 16:45,05/25/2026 08:44,05/25/2026 13:09,Y-PEB-F89770C6,V-CQN180024-183444
CMAU6006516,3067325,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,16874.500777,16962.96181,No,No,No,,,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-394976,3DEPARTED,S70_DEPARTED,05/25/2026 16:40,05/25/2026 08:45,05/25/2026 13:10,Y-PEB-A92472C1,V-CQN180024-394976
MAEU6003891,3067326,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,30679.650859,30905.06507,No,No,No,,,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-632566,3DEPARTED,S70_DEPARTED,05/25/2026 15:16,05/25/2026 10:05,05/25/2026 13:10,Y-PEB-G23760C6,V-CQN180024-632566
MAEU6005834,3067327,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,25487.315161,25892.39001,No,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-G65944C6,IN_YARD,S40_YARD,05/25/2026 17:29,05/25/2026 11:42,05/25/2026 13:10,Y-PEB-H54750C3,Y-PEB-G65944C6
GCXU6007107,3067328,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,24080.865713,24473.98053,No,No,No,,,,,,JPYOK,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-818781,3DEPARTED,S70_DEPARTED,05/25/2026 14:28,05/25/2026 10:24,05/25/2026 13:11,Y-PEB-F69393C2,V-CQN180024-818781
CMAU6007801,3067329,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,23043.977305,23213.83459,No,No,Yes,3,5.1,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-901087,3DEPARTED,S70_DEPARTED,05/25/2026 15:37,05/25/2026 09:51,05/25/2026 13:11,Y-PEB-A18150C2,V-CQN180024-901087
GCXU6002056,3067330,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,29584.947191,29637.03002,No,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-135405,3DEPARTED,S70_DEPARTED,05/25/2026 16:35,05/25/2026 10:41,05/25/2026 13:12,Y-PEB-A65482C5,V-CQN180024-135405
GCXU6000699,3067331,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,29941.656532,30421.1391,No,No,No,,,,,,JPYOK,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F90955C4,IN_YARD,S40_YARD,05/25/2026 16:04,05/25/2026 13:12,05/25/2026 13:12,V-CQN180024-678353,Y-PEB-F90955C4
GCXU6007626,3067332,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,31048.12263,,No,No,No,,,,,,USLAX,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-F65282C6,IN_YARD,S40_YARD,05/25/2026 17:16,05/25/2026 11:31,05/25/2026 13:12,Y-PEB-C80940C3,Y-PEB-F65282C6
CMAU6007873,3067333,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,25849.482037,,No,No,Yes,8,3,,,,INMAA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F11489C5,IN_YARD,S40_YARD,05/25/2026 18:06,05/25/2026 13:13,05/25/2026 13:13,V-CQN180024-807936,Y-PEB-F11489C5
HLCU6001678,3067334,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,15616.151507,16101.43367,No,No,No,,,,,,SGSIN,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F29562C6,IN_YARD,S40_YARD,05/25/2026 19:27,05/25/2026 13:13,05/25/2026 13:13,V-CQN180024-785282,Y-PEB-F29562C6
HLCU6003787,3067335,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,29151.700781,29545.81068,No,Yes,No,,,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-D61154C6,IN_YARD,S40_YARD,05/25/2026 19:10,05/25/2026 10:31,05/25/2026 13:14,Y-PEB-F26469C3,Y-PEB-D61154C6
HLCU6007587,3067336,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,15097.461664,15584.77027,Yes,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-191051,3DEPARTED,S70_DEPARTED,05/25/2026 15:10,05/25/2026 11:33,05/25/2026 13:14,Y-PEB-A65075C5,V-CQN180024-191051
MSCU6006101,3067337,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,25240.605041,25714.0704,No,No,Yes,2,8,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-851035,3DEPARTED,S70_DEPARTED,05/25/2026 16:18,05/25/2026 11:18,05/25/2026 13:15,Y-PEB-C27224C6,V-CQN180024-851035
HLCU6001678,3067338,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,7319.268092,7526.2997,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-H79928C2,IN_YARD,S40_YARD,05/25/2026 19:06,05/25/2026 10:58,05/25/2026 13:15,Y-PEB-G81786C1,Y-PEB-H79928C2
CMAU6005964,3067339,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,31354.777821,31652.55531,Yes,No,No,,,,,,SGSIN,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-C82690C3,IN_YARD,S40_YARD,05/25/2026 16:37,05/25/2026 11:03,05/25/2026 13:16,Y-PEB-C21431C2,Y-PEB-C82690C3
CMAU6004342,3067340,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,27110.225597,27224.13141,Yes,No,No,,,,,,SGSIN,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-344860,3DEPARTED,S70_DEPARTED,05/25/2026 16:25,05/25/2026 10:10,05/25/2026 13:16,Y-PEB-H46954C1,V-CQN180024-344860
HLCU6007800,3067341,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,21780.786804,,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-D15970C5,IN_YARD,S40_YARD,05/25/2026 14:42,05/25/2026 11:49,05/25/2026 13:16,Y-PEB-A19850C1,Y-PEB-D15970C5
OOLU6007874,3067342,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,14996.811617,,No,No,No,,,,,,INMAA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F35622C1,IN_YARD,S40_YARD,05/25/2026 20:33,05/25/2026 13:17,05/25/2026 13:17,V-CQN180024-870255,Y-PEB-F35622C1
MSCU6004157,3067343,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,20680.863477,,Yes,No,No,,,,,,INMAA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F55471C5,IN_YARD,S40_YARD,05/25/2026 21:09,05/25/2026 13:17,05/25/2026 13:17,V-CQN180024-218052,Y-PEB-F55471C5
CMAU6005571,3067344,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,31182.279358,31252.27264,No,Yes,No,,,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-619918,3DEPARTED,S70_DEPARTED,05/25/2026 14:25,05/25/2026 10:39,05/25/2026 13:18,Y-PEB-C73126C6,V-CQN180024-619918
GCXU6003253,3067345,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,5611.603167,5786.56518,Yes,No,No,,,,,,INMAA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F72563C2,IN_YARD,S40_YARD,05/25/2026 15:36,05/25/2026 13:18,05/25/2026 13:18,V-CQN180024-424237,Y-PEB-F72563C2
HLCU6001780,3067346,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,8158.563011,8459.70674,No,No,No,,,,,,CNSHA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F59045C4,IN_YARD,S40_YARD,05/25/2026 20:12,05/25/2026 13:19,05/25/2026 13:19,V-CQN180024-880793,Y-PEB-F59045C4
ONEY6000378,3067347,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,21704.622557,21969.98763,No,No,No,,,,,,SGSIN,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-293332,3DEPARTED,S70_DEPARTED,05/25/2026 14:40,05/25/2026 10:35,05/25/2026 13:19,Y-PEB-H67989C4,V-CQN180024-293332
GCXU6003632,3067348,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,23056.159898,23378.53409,No,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-224588,3DEPARTED,S70_DEPARTED,05/25/2026 16:10,05/25/2026 08:48,05/25/2026 13:19,Y-PEB-A55010C6,V-CQN180024-224588
GCXU6007147,3067349,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,8766.726543,8989.65009,No,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-996367,3DEPARTED,S70_DEPARTED,05/25/2026 16:45,05/25/2026 08:51,05/25/2026 13:20,Y-PEB-F13060C5,V-CQN180024-996367
CMAU6000900,3067350,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,29413.164071,29608.07348,No,No,No,,,,,,USLAX,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F31314C2,IN_YARD,S40_YARD,05/25/2026 20:29,05/25/2026 13:20,05/25/2026 13:20,V-CQN180024-946874,Y-PEB-F31314C2
TRLU6005946,3067351,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,20169.988969,,No,No,Yes,3,5.1,,,,KRPUS,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F43830C6,IN_YARD,S40_YARD,05/25/2026 16:19,05/25/2026 13:21,05/25/2026 13:21,V-CQN180024-890081,Y-PEB-F43830C6
GCXU6002776,3067352,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,23846.472642,23978.16344,No,No,Yes,9,2.1,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-822617,3DEPARTED,S70_DEPARTED,05/25/2026 16:27,05/25/2026 09:46,05/25/2026 13:21,Y-PEB-C90374C4,V-CQN180024-822617
ONEY6005249,3067353,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,20046.163323,20377.79794,Yes,No,Yes,9,8,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-604830,3DEPARTED,S70_DEPARTED,05/25/2026 16:19,05/25/2026 09:35,05/25/2026 13:21,Y-PEB-H90211C4,V-CQN180024-604830
ONEY6000555,3067354,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,25326.320448,25709.64787,No,No,No,,,,,,NLRTM,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F89463C5,IN_YARD,S40_YARD,05/25/2026 21:46,05/25/2026 13:22,05/25/2026 13:22,V-CQN180024-847561,Y-PEB-F89463C5
ONEY6002904,3067355,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,MTY,,19222.807842,19619.81918,Yes,No,No,,,,,,JPYOK,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-951191,3DEPARTED,S70_DEPARTED,05/25/2026 16:16,05/25/2026 10:43,05/25/2026 13:22,Y-PEB-H73690C2,V-CQN180024-951191
CMAU6002329,3067356,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,15172.534126,,No,Yes,No,,,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-262776,3DEPARTED,S70_DEPARTED,05/25/2026 14:48,05/25/2026 10:17,05/25/2026 13:23,Y-PEB-C92634C6,V-CQN180024-262776
HLCU6006955,3067357,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,28600.665427,28832.23291,No,No,No,,,,,,CNNGB,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-944612,3DEPARTED,S70_DEPARTED,05/25/2026 15:52,05/25/2026 11:21,05/25/2026 13:23,Y-PEB-H57779C6,V-CQN180024-944612
TRLU6005450,3067358,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,18937.366323,19206.01686,No,Yes,No,,,,,,CNSHA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F77660C1,IN_YARD,S40_YARD,05/25/2026 17:08,05/25/2026 13:24,05/25/2026 13:24,V-CQN180024-215193,Y-PEB-F77660C1
OOLU6007485,3067359,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,17184.403795,17371.16547,No,No,No,,,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-740058,3DEPARTED,S70_DEPARTED,05/25/2026 14:30,05/25/2026 10:08,05/25/2026 13:24,Y-PEB-D44646C3,V-CQN180024-740058
MAEU6001912,3067360,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,3757.677742,4249.19705,No,No,No,,,,,,USLAX,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-191804,3DEPARTED,S70_DEPARTED,05/25/2026 15:39,05/25/2026 11:02,05/25/2026 13:25,Y-PEB-G58517C3,V-CQN180024-191804
ONEY6006759,3067361,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,15180.98823,15623.31386,No,No,Yes,3,6.1,,,,CNSHA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F85714C1,IN_YARD,S40_YARD,05/25/2026 19:34,05/25/2026 13:25,05/25/2026 13:25,V-CQN180024-448785,Y-PEB-F85714C1
CMAU6002732,3067362,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,18827.924859,19013.14502,No,No,No,,,,,,JPYOK,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F59395C5,IN_YARD,S40_YARD,05/25/2026 16:00,05/25/2026 13:25,05/25/2026 13:25,V-CQN180024-984855,Y-PEB-F59395C5
MSCU6006150,3067363,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,27995.19692,28183.22606,No,No,No,,,,,,CNSHA,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F77291C2,IN_YARD,S40_YARD,05/25/2026 17:22,05/25/2026 13:26,05/25/2026 13:26,V-CQN180024-968094,Y-PEB-F77291C2
MSCU6000440,3067364,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,28027.652412,28511.82446,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-401810,3DEPARTED,S70_DEPARTED,05/25/2026 16:46,05/25/2026 10:17,05/25/2026 13:26,Y-PEB-F41187C5,V-CQN180024-401810
GCXU6003162,3067365,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,14753.784527,15247.43071,No,No,Yes,8,5.1,,,,INMAA,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-D27514C6,IN_YARD,S40_YARD,05/25/2026 17:33,05/25/2026 12:01,05/25/2026 13:27,Y-PEB-F18295C6,Y-PEB-D27514C6
MAEU6001733,3067366,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,25651.172072,25722.09691,No,No,No,,,,,,USLAX,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-F87068C3,IN_YARD,S40_YARD,05/25/2026 18:41,05/25/2026 11:33,05/25/2026 13:27,Y-PEB-A20334C6,Y-PEB-F87068C3
TRLU6006314,3067367,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,26204.554671,26298.04172,No,No,No,,,,,,JPYOK,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-442278,3DEPARTED,S70_DEPARTED,05/25/2026 17:27,05/25/2026 10:56,05/25/2026 13:28,Y-PEB-A92845C2,V-CQN180024-442278
MAEU6007875,3067368,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,9133.020216,9534.62017,No,No,Yes,5,8,,,,USLAX,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F42492C1,IN_YARD,S40_YARD,05/25/2026 16:07,05/25/2026 13:28,05/25/2026 13:28,V-CQN180024-568062,Y-PEB-F42492C1
OOLU6002433,3067369,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,22187.578113,22572.77664,Yes,No,No,,,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-H86196C5,IN_YARD,S40_YARD,05/25/2026 15:46,05/25/2026 11:29,05/25/2026 13:28,Y-PEB-H33312C2,Y-PEB-H86196C5
MSCU6006478,3067370,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,15325.175463,15683.29867,No,No,Yes,1,6.1,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-501660,3DEPARTED,S70_DEPARTED,05/25/2026 15:39,05/25/2026 11:38,05/25/2026 13:29,Y-PEB-C90256C6,V-CQN180024-501660
ONEY6004295,3067371,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,3986.397238,4485.90307,No,No,No,,,,,,KRPUS,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F91468C1,IN_YARD,S40_YARD,05/25/2026 17:57,05/25/2026 13:29,05/25/2026 13:29,V-CQN180024-352923,Y-PEB-F91468C1
OOLU6002921,3067372,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,26245.35423,26633.32455,No,No,No,,,,,,JPYOK,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F52684C3,IN_YARD,S40_YARD,05/25/2026 20:14,05/25/2026 13:30,05/25/2026 13:30,V-CQN180024-683427,Y-PEB-F52684C3
MAEU6004246,3067373,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,13533.331468,13675.49406,No,No,No,,,,,,SGSIN,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-819244,3DEPARTED,S70_DEPARTED,05/25/2026 15:17,05/25/2026 11:09,05/25/2026 13:30,Y-PEB-D53827C6,V-CQN180024-819244
TRLU6000780,3067374,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,23823.971282,23961.89751,No,No,No,,,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-695156,3DEPARTED,S70_DEPARTED,05/25/2026 16:29,05/25/2026 09:29,05/25/2026 13:31,Y-PEB-A64219C3,V-CQN180024-695156
MAEU6001119,3067375,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,6451.400796,6506.49971,No,No,No,,,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-596856,3DEPARTED,S70_DEPARTED,05/25/2026 14:46,05/25/2026 09:02,05/25/2026 13:31,Y-PEB-C26511C1,V-CQN180024-596856
GCXU6004372,3067376,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,19349.524158,19717.68326,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-F81576C1,IN_YARD,S40_YARD,05/25/2026 18:19,05/25/2026 12:28,05/25/2026 13:31,Y-PEB-H35022C2,Y-PEB-F81576C1
MSCU6007708,3067377,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16735.46362,16809.92121,No,No,No,,,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-D68851C5,IN_YARD,S40_YARD,05/25/2026 18:28,05/25/2026 12:27,05/25/2026 13:32,Y-PEB-A64552C1,Y-PEB-D68851C5
OOLU6000533,3067378,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,8502.542804,8784.48051,No,No,No,,,,,,CNNGB,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F86825C5,IN_YARD,S40_YARD,05/25/2026 21:14,05/25/2026 13:32,05/25/2026 13:32,V-CQN180024-103099,Y-PEB-F86825C5
ONEY6004523,3067379,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,13262.250909,13396.35169,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-F45519C1,IN_YARD,S40_YARD,05/25/2026 18:41,05/25/2026 11:59,05/25/2026 13:33,Y-PEB-F40372C2,Y-PEB-F45519C1
OOLU6000002,3067380,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,28852.706923,29089.33329,No,No,Yes,5,8,,,,KRPUS,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F63174C6,IN_YARD,S40_YARD,05/25/2026 19:51,05/25/2026 13:33,05/25/2026 13:33,V-CQN180024-914039,Y-PEB-F63174C6
CMAU6001417,3067381,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,12952.258832,13152.21631,Yes,No,No,,,,,,KRPUS,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F16251C5,IN_YARD,S40_YARD,05/25/2026 17:10,05/25/2026 13:34,05/25/2026 13:34,V-CQN180024-694943,Y-PEB-F16251C5
ONEY6007573,3067382,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,17636.387677,17726.36788,No,No,No,,,,,,USLAX,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F65571C2,IN_YARD,S40_YARD,05/25/2026 18:13,05/25/2026 13:34,05/25/2026 13:34,V-CQN180024-406265,Y-PEB-F65571C2
CMAU6007010,3067383,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,26898.321602,27309.77226,Yes,Yes,No,,,,,,JPYOK,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-839179,3DEPARTED,S70_DEPARTED,05/25/2026 14:44,05/25/2026 12:15,05/25/2026 13:34,Y-PEB-F29393C3,V-CQN180024-839179
ONEY6000740,3067384,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,16990.863368,17350.65159,No,No,No,,,,,,NLRTM,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-D25189C1,IN_YARD,S40_YARD,05/25/2026 14:55,05/25/2026 11:28,05/25/2026 13:35,Y-PEB-H21492C3,Y-PEB-D25189C1
ONEY6007876,3067385,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,9007.850387,,No,No,No,,,,,,USLAX,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F56018C2,IN_YARD,S40_YARD,05/25/2026 21:44,05/25/2026 13:35,05/25/2026 13:35,V-CQN180024-567131,Y-PEB-F56018C2
HLCU6001648,3067386,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,23759.718646,24235.19447,No,No,Yes,7,9,,,,KRPUS,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-494771,3DEPARTED,S70_DEPARTED,05/25/2026 17:28,05/25/2026 10:49,05/25/2026 13:36,Y-PEB-C45338C4,V-CQN180024-494771
CMAU6000091,3067387,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,7877.60338,8354.25424,No,No,No,,,,,,JPYOK,,,CQN180024,VS-PEB-02,TRUCK,Y-PEB-C61081C6,IN_YARD,S40_YARD,05/25/2026 17:10,05/25/2026 10:47,05/25/2026 13:36,Y-PEB-A71760C4,Y-PEB-C61081C6
TRLU6007877,3067388,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,20498.155256,20721.32089,No,No,Yes,6,5.1,,,,KRPUS,CQN180024,VS-PEB-02,CQN180024,VS-PEB-02,VESSEL,Y-PEB-F32318C6,IN_YARD,S40_YARD,05/25/2026 19:53,05/25/2026 13:37,05/25/2026 13:37,V-CQN180024-796904,Y-PEB-F32318C6
ONEY6002760,3067389,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,11980.164279,12347.22152,No,No,No,,,,,,CNSHA,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-227913,3DEPARTED,S70_DEPARTED,05/25/2026 15:23,05/25/2026 12:14,05/25/2026 13:37,Y-PEB-A33655C6,V-CQN180024-227913
OOLU6006369,3067390,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,15790.904,16176.45231,No,No,No,,,,,,SGSIN,,,CQN180024,VS-PEB-02,TRUCK,V-CQN180024-827413,3DEPARTED,S70_DEPARTED,05/25/2026 17:36,05/25/2026 09:32,05/25/2026 13:37,Y-PEB-C57439C1,V-CQN180024-827413
